sales_key,order_id,order_date,customer_id,product_id,quantity,unit_price,discount,net_sales,channel,payment_method,paid_at,province,category
334,ORD000374,2026-02-12 03:57:00,C0101,P040,1,3591.0,0.0,3591.0,Web,Credit Card,2026-02-12 05:01:00,ภูเก็ต,Accessory
335,ORD000375,2026-02-16 10:59:00,C0034,P008,1,474.05,0.05,450.34749999999997,Web,PromptPay,2026-02-16 11:10:00,ภูเก็ต,Accessory
336,ORD000376,2026-02-26 11:51:00,C0155,P027,4,27195.0,0.0,108780.0,Mobile App,Credit Card,2026-02-26 13:45:00,เชียงใหม่,Smartphone
337,ORD000377,2026-02-18 10:54:00,C0114,P014,1,891.0,0.0,891.0,Web,PromptPay,2026-02-18 13:06:00,เชียงใหม่,Notebook
338,ORD000378,2026-02-03 18:47:00,C0118,P002,4,1415.5,0.1,5095.8,Marketplace,Credit Card,2026-02-03 21:18:00,ระยอง,Smartphone
339,ORD000379,2026-02-26 21:04:00,C0002,P010,1,1039.5,0.05,987.525,Mobile App,Credit Card,2026-02-26 23:45:00,ชลบุรี,Smart Home
340,ORD000380,2026-02-04 17:51:00,C0045,P026,3,11610.0,0.05,33088.5,Web,PromptPay,2026-02-04 18:14:00,เชียงใหม่,Smart Home
341,ORD000381,2026-02-09 10:43:00,C0077,P007,1,24605.0,0.0,24605.0,Mobile App,Bank Transfer,2026-02-09 13:34:00,เชียงใหม่,Notebook
342,ORD000384,2026-02-14 07:10:00,C0013,P038,1,13545.0,0.05,12867.75,Marketplace,PromptPay,2026-02-14 07:53:00,เชียงใหม่,Smartphone
343,ORD000385,2026-02-12 03:57:00,C0089,P028,4,299.0,0.0,1196.0,Web,Credit Card,2026-02-12 06:23:00,ชลบุรี,Smartphone
344,ORD000387,2026-02-12 10:15:00,C0071,P028,4,313.95,0.0,1255.8,Marketplace,Bank Transfer,2026-02-12 11:47:00,ชลบุรี,Smartphone
345,ORD000388,2026-02-22 14:44:00,C0100,P018,2,3591.0,0.0,7182.0,Web,Credit Card,2026-02-22 17:25:00,กรุงเทพมหานคร,Smartphone
346,ORD000389,2026-02-15 15:29:00,C0051,P032,2,25900.0,0.0,51800.0,Marketplace,Credit Card,2026-02-15 18:16:00,เชียงใหม่,Notebook
347,ORD000390,2026-02-04 07:56:00,C0159,P026,3,11610.0,0.0,34830.0,Mobile App,Bank Transfer,2026-02-04 09:09:00,ภูเก็ต,Smart Home
348,ORD000391,2026-02-18 08:58:00,C0101,P020,2,449.1,0.0,898.2,Mobile App,Credit Card,2026-02-18 09:31:00,ภูเก็ต,Smart Home
349,ORD000392,2026-02-26 06:39:00,C0107,P023,1,269.1,0.0,269.1,Mobile App,Credit Card,2026-02-26 08:14:00,ระยอง,Accessory
350,ORD000394,2026-02-06 06:54:00,C0015,P007,2,24605.0,0.1,44289.0,Web,Bank Transfer,2026-02-06 09:38:00,ภูเก็ต,Notebook
351,ORD000395,2026-02-12 15:38:00,C0008,P020,1,499.0,0.0,499.0,Web,Bank Transfer,2026-02-12 15:41:00,ขอนแก่น,Smart Home
352,ORD000397,2026-02-06 11:40:00,C0015,P040,2,3990.0,0.1,7182.0,Marketplace,PromptPay,2026-02-06 12:31:00,ภูเก็ต,Accessory
353,ORD000398,2026-02-20 16:01:00,C0095,P040,2,3990.0,0.0,7980.0,Marketplace,Credit Card,2026-02-20 17:09:00,ระยอง,Accessory
354,ORD000400,2026-02-19 15:10:00,C0078,P035,4,27195.0,0.0,108780.0,Web,PromptPay,2026-02-19 17:01:00,ระยอง,Accessory
355,ORD000401,2026-02-16 16:25:00,C0085,P013,3,499.0,0.1,1347.3,Marketplace,Bank Transfer,2026-02-16 18:28:00,กรุงเทพมหานคร,Smart Home
356,ORD000402,2026-02-16 20:27:00,C0084,P030,1,523.95,0.05,497.7525,Web,PromptPay,2026-02-16 23:00:00,กรุงเทพมหานคร,Smartphone
357,ORD000403,2026-02-17 06:30:00,C0107,P031,1,1490.0,0.0,1490.0,Mobile App,Credit Card,2026-02-17 08:01:00,ระยอง,Smart Home
358,ORD000405,2026-02-27 09:47:00,C0070,P001,1,299.0,0.0,299.0,Marketplace,PromptPay,2026-02-27 10:57:00,เชียงใหม่,Notebook
359,ORD000406,2026-02-04 00:37:00,C0144,P035,3,23310.0,0.0,69930.0,Web,Credit Card,2026-02-04 01:48:00,ภูเก็ต,Accessory
360,ORD000407,2026-02-28 08:21:00,C0100,P027,4,23310.0,0.1,83916.0,Web,PromptPay,2026-02-28 11:09:00,กรุงเทพมหานคร,Smartphone
361,ORD000408,2026-02-27 20:30:00,C0047,P032,2,25900.0,0.05,49210.0,Marketplace,PromptPay,2026-02-27 20:36:00,ระยอง,Notebook
362,ORD000409,2026-02-17 18:03:00,C0071,P035,3,27195.0,0.0,81585.0,Mobile App,Credit Card,2026-02-17 18:22:00,ชลบุรี,Accessory
363,ORD000411,2026-02-10 01:56:00,C0030,P025,1,25900.0,0.0,25900.0,Mobile App,Credit Card,2026-02-10 04:29:00,ชลบุรี,Accessory
364,ORD000412,2026-02-11 23:14:00,C0088,P025,2,25900.0,0.0,51800.0,Web,Credit Card,2026-02-12 02:03:00,ภูเก็ต,Accessory
365,ORD000413,2026-02-12 05:32:00,C0125,P005,2,313.95,0.0,627.9,Web,Bank Transfer,2026-02-12 07:20:00,เชียงใหม่,Smartphone
366,ORD000414,2026-02-18 15:53:00,C0072,P019,1,3591.0,0.0,3591.0,Web,Credit Card,2026-02-18 17:19:00,เชียงใหม่,Smartphone
367,ORD000415,2026-02-15 12:42:00,C0007,P037,4,24605.0,0.0,98420.0,Marketplace,Credit Card,2026-02-15 13:09:00,กรุงเทพมหานคร,Smart Home
368,ORD000416,2026-02-06 05:45:00,C0109,P023,2,299.0,0.0,598.0,Mobile App,Bank Transfer,2026-02-06 07:35:00,กรุงเทพมหานคร,Accessory
369,ORD000418,2026-02-26 17:39:00,C0097,P018,2,3790.5,0.05,7201.95,Marketplace,Credit Card,2026-02-26 19:56:00,เชียงใหม่,Smartphone
370,ORD000419,2026-02-12 23:28:00,C0015,P002,1,1341.0,0.1,1206.9,Marketplace,Bank Transfer,2026-02-13 02:09:00,ภูเก็ต,Smartphone
371,ORD000420,2026-02-09 09:44:00,C0056,P021,1,23310.0,0.1,20979.0,Mobile App,Bank Transfer,2026-02-09 12:05:00,เชียงใหม่,Smart Home
372,ORD000421,2026-02-14 04:43:00,C0160,P023,3,284.05,0.1,766.9350000000001,Marketplace,Bank Transfer,2026-02-14 06:37:00,กรุงเทพมหานคร,Accessory
373,ORD000422,2026-02-27 13:36:00,C0160,P001,3,299.0,0.0,897.0,Mobile App,PromptPay,2026-02-27 16:23:00,กรุงเทพมหานคร,Notebook
374,ORD000423,2026-02-04 18:44:00,C0047,P027,4,24605.0,0.0,98420.0,Web,Bank Transfer,2026-02-04 21:21:00,ระยอง,Smartphone
375,ORD000424,2026-02-19 22:35:00,C0002,P007,1,24605.0,0.05,23374.75,Web,Credit Card,2026-02-19 22:53:00,ชลบุรี,Notebook
376,ORD000425,2026-02-17 18:53:00,C0145,P003,2,25900.0,0.0,51800.0,Web,PromptPay,2026-02-17 21:34:00,ภูเก็ต,Smartphone
377,ORD000426,2026-02-25 09:55:00,C0043,P027,4,25900.0,0.0,103600.0,Web,Credit Card,2026-02-25 11:08:00,ระยอง,Smartphone
378,ORD000428,2026-02-01 09:32:00,C0036,P032,2,27195.0,0.0,54390.0,Mobile App,Bank Transfer,2026-02-01 11:02:00,กรุงเทพมหานคร,Notebook
379,ORD000429,2026-02-02 17:59:00,C0036,P004,3,1490.0,0.0,4470.0,Web,PromptPay,2026-02-02 20:32:00,กรุงเทพมหานคร,Smart Home
380,ORD000431,2026-02-05 17:40:00,C0017,P019,1,3790.5,0.1,3411.4500000000003,Marketplace,Credit Card,2026-02-05 18:01:00,กรุงเทพมหานคร,Smartphone
381,ORD000432,2026-02-04 04:23:00,C0119,P025,4,25900.0,0.0,103600.0,Marketplace,PromptPay,2026-02-04 06:56:00,ขอนแก่น,Accessory
382,ORD000433,2026-02-11 22:26:00,C0043,P009,2,284.05,0.05,539.695,Mobile App,Bank Transfer,2026-02-11 23:59:00,ระยอง,Notebook
383,ORD000434,2026-02-23 16:44:00,C0114,P025,1,25900.0,0.1,23310.0,Mobile App,Bank Transfer,2026-02-23 19:04:00,เชียงใหม่,Accessory
384,ORD000435,2026-02-13 04:16:00,C0130,P010,2,891.0,0.05,1692.8999999999999,Mobile App,PromptPay,2026-02-13 06:40:00,ภูเก็ต,Smart Home
385,ORD000437,2026-02-24 08:52:00,C0059,P014,2,990.0,0.0,1980.0,Web,PromptPay,2026-02-24 11:51:00,ระยอง,Notebook
386,ORD000439,2026-02-20 02:29:00,C0112,P002,3,1564.5,0.0,4693.5,Mobile App,Credit Card,2026-02-20 05:19:00,กรุงเทพมหานคร,Smartphone
387,ORD000440,2026-02-22 17:06:00,C0063,P008,2,449.1,0.0,898.2,Web,Credit Card,2026-02-22 18:29:00,ระยอง,Accessory
388,ORD000441,2026-02-22 07:08:00,C0032,P024,1,299.0,0.0,299.0,Mobile App,Bank Transfer,2026-02-22 07:12:00,ระยอง,Accessory
389,ORD000442,2026-02-23 13:16:00,C0105,P010,1,1039.5,0.1,935.5500000000001,Marketplace,PromptPay,2026-02-23 14:37:00,ภูเก็ต,Smart Home
390,ORD000443,2026-02-19 19:44:00,C0117,P003,4,24605.0,0.0,98420.0,Web,PromptPay,2026-02-19 19:47:00,ชลบุรี,Smartphone
391,ORD000444,2026-02-12 16:42:00,C0030,P030,3,499.0,0.0,1497.0,Marketplace,PromptPay,2026-02-12 17:48:00,ชลบุรี,Smartphone
392,ORD000445,2026-02-10 13:38:00,C0054,P025,1,24605.0,0.0,24605.0,Mobile App,Bank Transfer,2026-02-10 14:36:00,กรุงเทพมหานคร,Accessory
393,ORD000446,2026-02-09 12:07:00,C0062,P012,1,990.0,0.0,990.0,Mobile App,Bank Transfer,2026-02-09 13:35:00,ระยอง,Accessory
394,ORD000447,2026-02-24 03:42:00,C0085,P024,1,313.95,0.0,313.95,Mobile App,PromptPay,2026-02-24 03:49:00,กรุงเทพมหานคร,Accessory
395,ORD000448,2026-02-15 13:01:00,C0096,P004,2,1341.0,0.05,2547.9,Web,PromptPay,2026-02-15 15:20:00,กรุงเทพมหานคร,Smart Home
396,ORD000449,2026-02-27 08:06:00,C0038,P031,3,1341.0,0.0,4023.0,Web,Credit Card,2026-02-27 08:23:00,ชลบุรี,Smart Home
397,ORD000450,2026-02-08 18:36:00,C0037,P011,1,25900.0,0.0,25900.0,Marketplace,Credit Card,2026-02-08 20:03:00,ภูเก็ต,Accessory
398,ORD000451,2026-02-15 01:08:00,C0028,P032,4,27195.0,0.05,103341.0,Marketplace,Bank Transfer,2026-02-15 03:31:00,ขอนแก่น,Notebook
399,ORD000452,2026-02-12 08:11:00,C0022,P005,4,299.0,0.0,1196.0,Mobile App,Credit Card,2026-02-12 11:02:00,กรุงเทพมหานคร,Smartphone
400,ORD000453,2026-02-02 03:17:00,C0105,P040,3,3990.0,0.05,11371.5,Web,PromptPay,2026-02-02 05:28:00,ภูเก็ต,Accessory
401,ORD000454,2026-02-17 21:52:00,C0087,P011,1,27195.0,0.05,25835.25,Mobile App,Bank Transfer,2026-02-17 23:01:00,กรุงเทพมหานคร,Accessory
402,ORD000456,2026-02-19 18:32:00,C0155,P039,3,990.0,0.1,2673.0,Web,Bank Transfer,2026-02-19 19:21:00,เชียงใหม่,Notebook
403,ORD000460,2026-02-17 04:59:00,C0040,P011,3,27195.0,0.0,81585.0,Mobile App,Bank Transfer,2026-02-17 05:29:00,กรุงเทพมหานคร,Accessory
404,ORD000461,2026-02-12 00:01:00,C0143,P015,2,299.0,0.1,538.2,Mobile App,PromptPay,2026-02-12 01:41:00,เชียงใหม่,Notebook
405,ORD000462,2026-02-28 03:21:00,C0077,P003,2,25900.0,0.05,49210.0,Mobile App,Bank Transfer,2026-02-28 03:51:00,เชียงใหม่,Smartphone
406,ORD000463,2026-02-20 13:20:00,C0062,P030,4,523.95,0.0,2095.8,Marketplace,PromptPay,2026-02-20 14:06:00,ระยอง,Smartphone
407,ORD000465,2026-02-12 07:50:00,C0002,P011,1,27195.0,0.1,24475.5,Mobile App,PromptPay,2026-02-12 09:18:00,ชลบุรี,Accessory
408,ORD000466,2026-02-17 18:53:00,C0044,P004,1,1341.0,0.0,1341.0,Mobile App,Bank Transfer,2026-02-17 19:26:00,กรุงเทพมหานคร,Smart Home
409,ORD000467,2026-02-26 11:09:00,C0117,P017,4,990.0,0.1,3564.0,Mobile App,PromptPay,2026-02-26 13:26:00,ชลบุรี,Smartphone
410,ORD000469,2026-02-20 23:00:00,C0033,P004,4,1415.5,0.05,5378.9,Marketplace,Bank Transfer,2026-02-21 00:18:00,ระยอง,Smart Home
411,ORD000470,2026-02-21 21:44:00,C0076,P004,2,1415.5,0.0,2831.0,Mobile App,Credit Card,2026-02-22 00:16:00,ระยอง,Smart Home
412,ORD000471,2026-02-13 13:59:00,C0068,P032,4,27195.0,0.0,108780.0,Web,PromptPay,2026-02-13 14:43:00,ขอนแก่น,Notebook
413,ORD000472,2026-02-06 07:32:00,C0155,P017,2,1039.5,0.1,1871.1000000000001,Mobile App,Credit Card,2026-02-06 09:03:00,เชียงใหม่,Smartphone
414,ORD000473,2026-02-06 17:53:00,C0059,P005,1,299.0,0.0,299.0,Marketplace,Credit Card,2026-02-06 19:42:00,ระยอง,Smartphone
415,ORD000474,2026-02-05 22:44:00,C0008,P019,1,4189.5,0.0,4189.5,Web,PromptPay,2026-02-05 23:58:00,ขอนแก่น,Smartphone
416,ORD000475,2026-02-15 05:43:00,C0085,P018,2,3790.5,0.0,7581.0,Web,Credit Card,2026-02-15 07:58:00,กรุงเทพมหานคร,Smartphone
417,ORD000476,2026-02-10 18:54:00,C0006,P018,1,4189.5,0.0,4189.5,Mobile App,PromptPay,2026-02-10 21:18:00,ระยอง,Smartphone
418,ORD000477,2026-02-28 08:44:00,C0092,P031,3,1341.0,0.0,4023.0,Marketplace,Credit Card,2026-02-28 11:14:00,กรุงเทพมหานคร,Smart Home
419,ORD000478,2026-02-18 15:30:00,C0097,P038,4,12900.0,0.0,51600.0,Web,Credit Card,2026-02-18 15:59:00,เชียงใหม่,Smartphone
420,ORD000479,2026-02-22 17:01:00,C0013,P009,1,269.1,0.0,269.1,Mobile App,Credit Card,2026-02-22 17:26:00,เชียงใหม่,Notebook
421,ORD000480,2026-02-16 08:07:00,C0029,P018,1,3790.5,0.0,3790.5,Mobile App,Credit Card,2026-02-16 09:11:00,ขอนแก่น,Smartphone
422,ORD000481,2026-02-25 14:58:00,C0052,P034,1,299.0,0.0,299.0,Web,PromptPay,2026-02-25 17:06:00,ระยอง,Accessory
423,ORD000482,2026-02-28 09:31:00,C0036,P038,1,13545.0,0.0,13545.0,Web,Credit Card,2026-02-28 10:00:00,กรุงเทพมหานคร,Smartphone
424,ORD000483,2026-02-04 18:05:00,C0010,P037,2,25900.0,0.0,51800.0,Marketplace,PromptPay,2026-02-04 19:05:00,ชลบุรี,Smart Home
425,ORD000484,2026-02-01 01:38:00,C0048,P016,1,1564.5,0.0,1564.5,Marketplace,Bank Transfer,2026-02-01 02:25:00,กรุงเทพมหานคร,Accessory
426,ORD000485,2026-02-23 04:34:00,C0095,P017,4,891.0,0.0,3564.0,Web,PromptPay,2026-02-23 05:43:00,ระยอง,Smartphone
427,ORD000487,2026-02-03 22:11:00,C0092,P010,1,990.0,0.0,990.0,Mobile App,PromptPay,2026-02-03 23:18:00,กรุงเทพมหานคร,Smart Home
428,ORD000489,2026-02-21 22:56:00,C0103,P010,1,990.0,0.0,990.0,Web,PromptPay,2026-02-21 23:12:00,ขอนแก่น,Smart Home
429,ORD000490,2026-02-05 06:12:00,C0067,P028,1,299.0,0.0,299.0,Web,PromptPay,2026-02-05 09:10:00,ชลบุรี,Smartphone
430,ORD000492,2026-02-18 23:25:00,C0105,P014,1,990.0,0.0,990.0,Marketplace,PromptPay,2026-02-19 01:29:00,ภูเก็ต,Notebook
431,ORD000493,2026-02-24 06:43:00,C0140,P022,4,499.0,0.0,1996.0,Web,Bank Transfer,2026-02-24 08:59:00,ภูเก็ต,Accessory
432,ORD000494,2026-02-21 18:46:00,C0091,P025,1,24605.0,0.0,24605.0,Marketplace,Bank Transfer,2026-02-21 20:31:00,ชลบุรี,Accessory
433,ORD000495,2026-02-01 10:05:00,C0016,P016,2,1490.0,0.05,2831.0,Web,Bank Transfer,2026-02-01 12:28:00,ชลบุรี,Accessory
434,ORD000496,2026-02-08 04:50:00,C0007,P022,4,499.0,0.1,1796.4,Web,Credit Card,2026-02-08 06:57:00,กรุงเทพมหานคร,Accessory
435,ORD000498,2026-02-06 11:28:00,C0047,P003,2,24605.0,0.0,49210.0,Marketplace,Credit Card,2026-02-06 12:55:00,ระยอง,Smartphone
436,ORD000499,2026-02-07 15:12:00,C0157,P024,1,269.1,0.0,269.1,Mobile App,Credit Card,2026-02-07 18:08:00,ระยอง,Accessory
437,ORD000501,2026-02-27 02:25:00,C0024,P001,1,284.05,0.0,284.05,Marketplace,Credit Card,2026-02-27 03:05:00,กรุงเทพมหานคร,Notebook
438,ORD000502,2026-02-19 12:08:00,C0013,P040,1,3591.0,0.1,3231.9,Mobile App,PromptPay,2026-02-19 13:32:00,เชียงใหม่,Accessory
439,ORD000503,2026-02-10 11:55:00,C0022,P030,4,474.05,0.0,1896.2,Mobile App,Credit Card,2026-02-10 13:59:00,กรุงเทพมหานคร,Smartphone
440,ORD000504,2026-02-18 05:44:00,C0091,P005,2,313.95,0.0,627.9,Mobile App,Bank Transfer,2026-02-18 08:14:00,ชลบุรี,Smartphone
441,ORD000505,2026-02-02 01:42:00,C0148,P031,1,1341.0,0.0,1341.0,Web,PromptPay,2026-02-02 04:01:00,เชียงใหม่,Smart Home
442,ORD000506,2026-02-19 13:26:00,C0153,P007,2,27195.0,0.0,54390.0,Mobile App,PromptPay,2026-02-19 15:34:00,ขอนแก่น,Notebook
443,ORD000507,2026-02-24 12:52:00,C0126,P011,1,25900.0,0.0,25900.0,Web,PromptPay,2026-02-24 12:54:00,เชียงใหม่,Accessory
444,ORD000508,2026-02-20 22:36:00,C0129,P009,3,299.0,0.0,897.0,Mobile App,Bank Transfer,2026-02-21 01:11:00,กรุงเทพมหานคร,Notebook
445,ORD000510,2026-02-10 22:52:00,C0153,P010,4,1039.5,0.0,4158.0,Web,PromptPay,2026-02-10 23:17:00,ขอนแก่น,Smart Home
446,ORD000511,2026-02-24 16:52:00,C0106,P031,1,1490.0,0.1,1341.0,Web,Bank Transfer,2026-02-24 17:18:00,ภูเก็ต,Smart Home
447,ORD000512,2026-02-10 17:11:00,C0036,P017,4,1039.5,0.05,3950.1,Mobile App,Credit Card,2026-02-10 18:03:00,กรุงเทพมหานคร,Smartphone
448,ORD000513,2026-02-25 01:56:00,C0012,P022,1,474.05,0.0,474.05,Web,Bank Transfer,2026-02-25 02:57:00,ขอนแก่น,Accessory
449,ORD000514,2026-02-03 09:09:00,C0028,P023,3,313.95,0.05,894.7574999999998,Web,Credit Card,2026-02-03 10:51:00,ขอนแก่น,Accessory
450,ORD000515,2026-02-02 13:51:00,C0030,P012,3,990.0,0.1,2673.0,Web,Bank Transfer,2026-02-02 16:29:00,ชลบุรี,Accessory
451,ORD000516,2026-02-11 03:07:00,C0047,P002,2,1341.0,0.1,2413.8,Mobile App,PromptPay,2026-02-11 04:55:00,ระยอง,Smartphone
452,ORD000517,2026-02-01 04:57:00,C0029,P003,3,25900.0,0.0,77700.0,Marketplace,PromptPay,2026-02-01 07:07:00,ขอนแก่น,Smartphone
453,ORD000518,2026-02-05 13:30:00,C0110,P015,1,299.0,0.0,299.0,Marketplace,Credit Card,2026-02-05 14:49:00,เชียงใหม่,Notebook
454,ORD000519,2026-02-26 04:26:00,C0012,P033,1,12900.0,0.0,12900.0,Mobile App,Bank Transfer,2026-02-26 06:37:00,ขอนแก่น,Smart Home
455,ORD000520,2026-02-06 15:46:00,C0114,P037,1,23310.0,0.1,20979.0,Marketplace,Bank Transfer,2026-02-06 18:04:00,เชียงใหม่,Smart Home
456,ORD000521,2026-02-08 11:24:00,C0020,P017,1,990.0,0.0,990.0,Marketplace,PromptPay,2026-02-08 11:39:00,ขอนแก่น,Smartphone
457,ORD000522,2026-02-03 16:16:00,C0159,P002,2,1490.0,0.1,2682.0,Mobile App,Bank Transfer,2026-02-03 18:43:00,ภูเก็ต,Smartphone
458,ORD000523,2026-02-13 06:28:00,C0077,P032,2,25900.0,0.05,49210.0,Marketplace,Bank Transfer,2026-02-13 07:08:00,เชียงใหม่,Notebook
459,ORD000524,2026-02-21 20:40:00,C0140,P011,1,25900.0,0.05,24605.0,Mobile App,PromptPay,2026-02-21 21:30:00,ภูเก็ต,Accessory
460,ORD000525,2026-02-06 05:17:00,C0124,P040,1,3990.0,0.0,3990.0,Marketplace,Credit Card,2026-02-06 07:54:00,กรุงเทพมหานคร,Accessory
461,ORD000526,2026-02-23 05:53:00,C0140,P007,1,25900.0,0.0,25900.0,Web,Bank Transfer,2026-02-23 07:06:00,ภูเก็ต,Notebook
462,ORD000528,2026-02-12 17:29:00,C0118,P030,2,499.0,0.05,948.0999999999999,Marketplace,Credit Card,2026-02-12 17:43:00,ระยอง,Smartphone
463,ORD000529,2026-02-18 00:14:00,C0071,P039,2,1039.5,0.05,1975.05,Web,Bank Transfer,2026-02-18 03:14:00,ชลบุรี,Notebook
464,ORD000530,2026-02-06 08:19:00,C0023,P036,1,299.0,0.0,299.0,Marketplace,PromptPay,2026-02-06 09:06:00,กรุงเทพมหานคร,Notebook
465,ORD000531,2026-02-28 13:46:00,C0009,P035,1,25900.0,0.1,23310.0,Marketplace,Bank Transfer,2026-02-28 15:31:00,ภูเก็ต,Accessory
466,ORD000533,2026-02-25 22:30:00,C0117,P035,2,25900.0,0.1,46620.0,Mobile App,Bank Transfer,2026-02-26 00:07:00,ชลบุรี,Accessory
467,ORD000534,2026-02-17 15:31:00,C0134,P015,1,313.95,0.0,313.95,Marketplace,Bank Transfer,2026-02-17 16:22:00,ภูเก็ต,Notebook
468,ORD000535,2026-02-05 23:37:00,C0068,P018,1,3790.5,0.1,3411.4500000000003,Mobile App,Credit Card,2026-02-06 02:27:00,ขอนแก่น,Smartphone
469,ORD000536,2026-02-03 06:33:00,C0015,P013,2,499.0,0.0,998.0,Mobile App,Credit Card,2026-02-03 07:43:00,ภูเก็ต,Smart Home
470,ORD000537,2026-02-16 23:58:00,C0073,P031,1,1490.0,0.05,1415.5,Web,Credit Card,2026-02-17 01:55:00,ขอนแก่น,Smart Home
471,ORD000538,2026-02-20 19:01:00,C0133,P015,3,269.1,0.1,726.57,Mobile App,Bank Transfer,2026-02-20 20:34:00,ภูเก็ต,Notebook
472,ORD000539,2026-02-23 19:29:00,C0003,P001,1,284.05,0.0,284.05,Marketplace,Bank Transfer,2026-02-23 20:24:00,ขอนแก่น,Notebook
473,ORD000540,2026-02-14 08:20:00,C0017,P029,1,3790.5,0.1,3411.4500000000003,Marketplace,Bank Transfer,2026-02-14 08:44:00,กรุงเทพมหานคร,Notebook
474,ORD000541,2026-02-10 16:41:00,C0094,P030,1,499.0,0.0,499.0,Web,PromptPay,2026-02-10 17:08:00,ขอนแก่น,Smartphone
475,ORD000542,2026-02-15 18:56:00,C0030,P021,1,27195.0,0.1,24475.5,Marketplace,Bank Transfer,2026-02-15 21:18:00,ชลบุรี,Smart Home
476,ORD000543,2026-02-23 13:02:00,C0108,P022,4,449.1,0.0,1796.4,Web,PromptPay,2026-02-23 15:46:00,เชียงใหม่,Accessory
477,ORD000544,2026-02-21 01:50:00,C0125,P022,1,499.0,0.0,499.0,Mobile App,Bank Transfer,2026-02-21 01:59:00,เชียงใหม่,Accessory
478,ORD000545,2026-02-15 21:06:00,C0148,P010,2,990.0,0.0,1980.0,Marketplace,Bank Transfer,2026-02-15 23:59:00,เชียงใหม่,Smart Home
479,ORD000546,2026-02-13 10:01:00,C0004,P016,1,1415.5,0.0,1415.5,Marketplace,Credit Card,2026-02-13 12:28:00,กรุงเทพมหานคร,Accessory
480,ORD000547,2026-02-08 07:16:00,C0008,P039,1,940.5,0.0,940.5,Web,PromptPay,2026-02-08 09:07:00,ขอนแก่น,Notebook
481,ORD000548,2026-02-25 01:20:00,C0121,P007,1,24605.0,0.0,24605.0,Mobile App,Credit Card,2026-02-25 02:01:00,กรุงเทพมหานคร,Notebook
482,ORD000551,2026-02-10 16:42:00,C0105,P005,2,313.95,0.1,565.11,Marketplace,Credit Card,2026-02-10 17:37:00,ภูเก็ต,Smartphone
483,ORD000552,2026-02-06 04:25:00,C0066,P004,1,1490.0,0.1,1341.0,Web,Credit Card,2026-02-06 04:31:00,ระยอง,Smart Home
484,ORD000554,2026-02-19 09:59:00,C0028,P010,1,891.0,0.1,801.9,Marketplace,PromptPay,2026-02-19 12:46:00,ขอนแก่น,Smart Home
485,ORD000555,2026-02-05 00:05:00,C0085,P007,4,25900.0,0.05,98420.0,Marketplace,PromptPay,2026-02-05 00:49:00,กรุงเทพมหานคร,Notebook
486,ORD000556,2026-02-07 07:32:00,C0004,P032,2,23310.0,0.0,46620.0,Marketplace,PromptPay,2026-02-07 09:10:00,กรุงเทพมหานคร,Notebook
487,ORD000557,2026-02-06 22:59:00,C0065,P025,4,27195.0,0.05,103341.0,Marketplace,Credit Card,2026-02-07 01:48:00,ขอนแก่น,Accessory
488,ORD000558,2026-02-17 17:23:00,C0052,P034,2,313.95,0.1,565.11,Marketplace,Credit Card,2026-02-17 18:58:00,ระยอง,Accessory
489,ORD000559,2026-02-26 16:49:00,C0123,P028,1,269.1,0.0,269.1,Marketplace,PromptPay,2026-02-26 19:06:00,ระยอง,Smartphone
490,ORD000560,2026-02-22 20:33:00,C0151,P005,4,284.05,0.0,1136.2,Mobile App,PromptPay,2026-02-22 22:23:00,ชลบุรี,Smartphone
491,ORD000561,2026-02-19 10:31:00,C0005,P014,1,940.5,0.1,846.45,Mobile App,PromptPay,2026-02-19 11:12:00,ระยอง,Notebook
492,ORD000562,2026-02-28 19:55:00,C0074,P019,1,4189.5,0.1,3770.55,Marketplace,Credit Card,2026-02-28 19:58:00,ขอนแก่น,Smartphone
493,ORD000563,2026-02-08 03:06:00,C0125,P037,4,23310.0,0.0,93240.0,Marketplace,PromptPay,2026-02-08 06:03:00,เชียงใหม่,Smart Home
494,ORD000564,2026-02-18 21:40:00,C0147,P023,4,299.0,0.0,1196.0,Mobile App,Bank Transfer,2026-02-18 22:15:00,ชลบุรี,Accessory
495,ORD000565,2026-02-03 17:43:00,C0132,P029,1,3990.0,0.0,3990.0,Web,Credit Card,2026-02-03 18:29:00,ชลบุรี,Notebook
496,ORD000566,2026-02-04 22:02:00,C0154,P020,3,523.95,0.0,1571.8500000000001,Marketplace,Bank Transfer,2026-02-05 00:53:00,เชียงใหม่,Smart Home
497,ORD000567,2026-02-09 01:16:00,C0059,P017,3,990.0,0.05,2821.5,Mobile App,Credit Card,2026-02-09 03:19:00,ระยอง,Smartphone
498,ORD000568,2026-02-08 23:09:00,C0108,P008,2,474.05,0.1,853.2900000000001,Web,Credit Card,2026-02-09 01:35:00,เชียงใหม่,Accessory
499,ORD000569,2026-02-19 22:57:00,C0113,P010,2,891.0,0.05,1692.8999999999999,Marketplace,Bank Transfer,2026-02-19 23:27:00,ระยอง,Smart Home
500,ORD000570,2026-02-01 02:53:00,C0030,P014,1,1039.5,0.0,1039.5,Marketplace,PromptPay,2026-02-01 04:22:00,ชลบุรี,Notebook
501,ORD000571,2026-02-10 19:27:00,C0040,P005,1,299.0,0.0,299.0,Mobile App,Bank Transfer,2026-02-10 21:38:00,กรุงเทพมหานคร,Smartphone
